text,score
"प्रायोगिक,प्रयोगात्मक",1
"आनुवंशिक,वंशागत,वंशानुक्रमिक,पैतृक,अनुवांशिक",0
"अफ्रीकी,अफ़्रीक़ी,अफरीकी,अफ्रीकावासी,अफरीकावासी,अफ्रीका_वासी,अफरीका_वासी,अफ्रीका_-वासी,अफरीका-वासी,अफ्रीकन,अफरीकन",0
अद्वैत,0
"युक्तिपूर्वक,उपायतः,उपाय_से,जुगत_लगाकर,तरकीब_से,तरीक़े_से",-1
"तलछटी,अवसादी,तलोंछी,तलौछी",-1
प्रोटेस्टेंट,0
"रूसी,रशियन",0
जर्मन,0
"फ्रांसीसी,फ्रेंच,फ्रेन्च",0
"स्पेनी,स्पेनवासी,स्पेन-वासी,स्पैनिश",0
पुर्तगाली,0
पुर्तगाली,0
"फ़िनलैंडी,फ़िनलैण्डी,फिनलैंडी,फिनलैण्डी,फ़िनलैंडी_भाषा,फ़िनलैण्डी_भाषा,फिनलैंडी_भाषा,फिनलैण्डी_भाषा,फ़िनलैंडी-भाषा,फ़िनलैण्डी-भाषा,फिनलैंडी-भाषा,फिनलैण्डी-भाषा,फिनिश",0
"स्वीडिश,स्वीडिश_भाषा,स्वीडिश-भाषा",0
"नार्वेजियन,नार्वेवासी,नार्वे-वासी",0
"डेनमार्की,डेनिश",0
"बेल्जियमी,बेल्जियमवासी,बेल्जियम-वासी",0
"डच,नीदरलैंडवासी,हालैंडवासी,हॉलैंडवासी,नीदरलैण्डवासी,हालैण्डवासी,हॉलैण्डवासी,नीदरलैंड-वासी,हालैंड-वासी,हॉलैंड-वासी,नीदरलैण्ड-वासी,हालैण्ड-वासी,हॉलैण्ड-वासी,नीदरलैंडी,नीदरलैण्डी",0
"स्विट्जरलैंडी,स्विजरलैंडी,स्विट्जरलैण्डी,स्विजरलैण्डी,स्विट्जरलैंडवासी,स्विजरलैंडवासी,स्विट्जरलैण्डवासी,स्विजरलैण्डवासी,स्विट्जरलैंड-वासी,स्विजरलैंड-वासी,स्विट्जरलैण्ड-वासी,स्विजरलैण्ड-वासी",0
"आस्ट्रियाई,आस्ट्रिआई,आस्ट्रियावासी,आस्ट्रिआवासी,आस्ट्रिया-वासी,आस्ट्रिआ-वासी",0
"पोलिश,पोलिश_भाषा,पोलिश-भाषा",0
युगोस्लावियाई,0
"लातवियाई,लातविआई,लातवियावासी,लातविआवासी,लातविया-वासी,लातविआ-वासी",0
"लिथुनियाई,लिथुनिआई,लिथुनियावासी,लिथुनिआवासी,लिथुनिया-वासी,लिथुनिआ-वासी",0
"यूक्रेनी,यूक्रेनी_भाषा,यूक्रेनी-भाषा",0
"क्रोएशियाई,क्रोएशिआई,हर्वत्स्काई,क्रोएशियावासी,क्रोएशिआवासी,हर्वत्स्कावासी,क्रोएशिया-वासी,क्रोएशिआ-वासी,हर्वत्स्का-वासी",0
"स्लोवेनियाई,स्लोवेनिआई,स्लोवेनियावासी,स्लोवेनिआवासी,स्लोवेनिया-वासी,स्लोवेनिआ-वासी",0
"चीनी,चीन_का",0
जापानी,0
तिब्बती,0
"चिलियन_पेसो,पेसो",0
"वेनिज़ुएलाई,वेनीज़ुएलाई,वेनिजुएलाई,वेनीजुएलाई,वेनिज़ुएलन,वेनीज़ुएलन,वेनिजुएलन,वेनीजुएलन,वेनिज़ुएलावासी,वेनीज़ुएलावासी,वेनिजुएलावासी,वेनीजुएलावासी,वेनिज़ुएला_वासी,वेनीज़ुएला_वासी,वेनिजुएला_वासी,वेनीजुएला_वासी,वेनिज़ुएला-वासी,वेनीज़ुएला-वासी,वे",0
"ब्राजीलियन,ब्राज़ीलियन,ब्राजीलवासी,ब्राज़ीलवासी,ब्राजील-वासी,ब्राज़ील-वासी,ब्राजील_वासी,ब्राज़ील_वासी",0
"उरुग्वेयन_पेसो,पेसो",0
"बोलीवियाई,बोलीविआई,बोलीवियन,बोलीवियावासी,बोलीविआवासी,बोलीविया_वासी,बोलीविआ_वासी,बोलीविया-वासी,बोलीविआ-वासी",0
"कोलंबियाई_पेसो,कोलंबियन_पेसो,कोलम्बियाई_पेसो,कोलम्बियन_पेसो,पेसो",0
"कोरियाई,कोरियन",0
